full_text,username,Label,tokoh
Bu Luluk ki pilihan paling tepat lek delok Debat sak marine Iki aku mireng no program-programe. Bu Luluk Iki Rasane kok pengen langsung coblos nomor 1 ae. Iki pancen pemimpin sing pas kanggo masa depan Jatim. https://t.co/H5DOQP00Qy,MUmiyah79128,1,Luluk
Rek suarane Bu Luluk ki pancen enak tenan yo? Rasane adem ngena lan nggawa semangat anyar kanggo wong Jatim. tadi wae suarane wis nggawe aku kepincut apalagi program-programe. Rasane kok pengen langsung coblos nomor 1 ae. Iki pancen pemimpin sing pas kanggo masa depan Jatim. https://t.co/mSMncapOgT,Holy_crystall,1,Luluk
Rek kok yo suarane Bu Luluk ki enak tenan ya?adem ngena lan nggawa semangat anyar kanggo wong Jatim. Debat tadi suarane wae wis nggawe aku kepincut apalagi program-programÃ©. coblos nomor 1 ae! Iki pancen pemimpin sing pas kanggo masa depan Jatim #Luluk #Debat #CoblosNomor1 https://t.co/FVkL6qE2M2,Bagus_Media7,1,Luluk
Bu Luluk gak cuma ngomong tapi yo nggowo solusi nyata wong jatim pasti ngerti sopo sing tulus gae wong jatim. Ojo lali coblos nomer 1 https://t.co/X86Xxlyqzg,Kends81897349,1,Luluk
Coblos no 1 Bu Luluk untuk Jatim yang lebih baik #cagub Cawagub Jatim,RiaAurora452769,1,Luluk
Pancen suarane Bu Luluk ki enak tenan yo? Keroso adem ngena lan nggawa semangat anyar kanggo wong Jatim. Debat tadi suarane wae wis nggawe aku kepincut apalagi program-programe. Rasane kok pengen langsung coblos nomor 1 ae. https://t.co/5MssacaTME,nadinfathaan29,1,Luluk
Rek kok yo suarane Bu Luluk ki enak tenan yo? Rasane adem ngena lan nggawa semangat anyar kanggo wong Jatim. Debat tadi suarane wae wis nggawe aku kepincut apalagi program-programe. Rasane kok pengen langsung coblos nomor 1 ae. - LULUK - DEBAT - COBLOS NOMOR 1 https://t.co/yosl9JmdPT,EvyNurlaili,1,Luluk
@panggilakuparis @jawafess Bu Luluk wae mbak,arfbaik,1,Luluk
@dien_kechenk @jawafess Bu Luluk ancen pinter ketimbang paslon liyane tapi kalah kondang mas,arfbaik,1,Luluk
Rek suarane Bu Luluk enak tenan ya. Adem ngena lan nambah semangat wong Jatim. Tadi pas debat keren banget aku langsung kepincut apalagi program-program yang di tawarkannya. Rasane pengen cepet-cepet coblos nomor 1. Iki pemimpin sing tepat kanggo masa depan Jatim! https://t.co/fdrNfvGqLf,Lopixyy,1,Luluk
@e100ss Emang kapan gak di hajar ? Wkwkwk mati kutu mulu bu khofifah sama bu luluk dan bu risma mah,Shotaroromilk,2,Luluk
@jawafess bu risma sm bu luluk nyenggol bu khofifah mulu,nevenside,2,Luluk
Bu Luluk ki enak tenan yo? Rasane adem ngena lan nggawa semangat anyar kanggo wong Jatim. Debat tadi suarane wae wis nggawe aku kepincut apalagi program-programe. Rasane kok pengen langsung coblos nomor 1 ae. Iki pancen pemimpin sing ngerti Karo karepe rakyat e https://t.co/qDiWhWi9sR,Bambang65635601,1,Luluk
@jawafess Pokok'e rungokno Bu Luluk ngomong yo suarane candu tenan. Rasane adem tulus lan nggawa harapan kanggo wong Jatim. Iki ora mung soal janji tapi solusi nyata. Coblos nomor 1 ae rek iki lho sing bener-bener peduli. Wes Jati butuh Bu luluk pokok'e,rpramestaa12,1,Luluk
@jawafess Rek ayo rungokno Bu Luluk yo suarane candu tenan adem tulus lan nggawa harapan kanggo wong Jatim. Iki ora mung soal janji tapi solusi nyata. Coblos nomor 1 ae rek iki lho sing bener-bener peduli.,itzssabrina,1,Luluk
Iseng nonton PILKADA JATIM. Kaget liat Bu Luluk public speaking nya bagus bangeeet. Padahal ada dua ((mantan)) MENSOS. Tapi lebih jelas Bu Luluk Visi misinya sudah mencakup kesejahteraan sosial. Mari kita simak,bibitmecin,1,Luluk
@panggilakuparis @jawafess Nek ndlok debat e wingi Aku condong Bu Luluk tpi nek masalah kinerja kan drg tau ngerti Bu Luluk sebalik e lebih percoyo Bu Risma mergo we tau mimpin sby sijine gak dulu,Walidainj_037,1,Luluk
@panggilakuparis @jawafess Penting ojo khofifah mbak Nek pengen sing wes jelas terbukti yo Bu risma Bu Luluk gagasane apik apik tapi ketok nyell,ZeustaZ,1,Luluk
@panggilakuparis @jawafess Bu Luluk bagus...Bu Risma jg bagus....,KBrevi33784,1,Luluk
@jawafess Jateng Andika Hendi DKI Pram Rano Jatim ga tau...suka Bu Risma dan Bu Luluk...,KBrevi33784,1,Luluk
@lulukhamidah @cakimiNOW @aniesbaswedan Saya warga DKJ mendo'a kan Bu Luluk semoga menang Klo dah menang tetap keras mengkritisi + jaga amanah warga Jatim,ajasubhan91,1,Luluk
@panggilakuparis @jawafess Kalau bu Luluk aku gak tau sebelum ikut pilgub beliau ngapain aja. Tapi kalau soal kinerja bu risma oke waktu jadi Mensos sama walikota. Kalau 01 yang bisa diliat kinerjanya Emil sama Istrinya.,itsmeDioh,1,Luluk
@panggilakuparis @jawafess Bu luluk,cacinxgrind,0,Luluk
@PKSejahtera Jangan pilih ridho di Jakrta.pilih pak syaikhu dan Ilham di jabar .pilih bu luluk di Jatim,ladsah12027,1,Luluk
@BangPino__ Oke baik pilih bu luluk,angen79,1,Luluk
Ibu Luluk untuk JATIM yang lebih Baik.. Terlihat dari foto ini Pak Anies Berada di samping Bu Luluk mendukung Integritas dan Kesederhanaan namun miliki Prestasi. https://t.co/EAlaid2Vzt,ahadnet392613,1,Luluk
@MF_Rais berarti dukung bu Luluk mas? kan yg sowan beliau,koganenohikari,1,Luluk
@cakimiNOW @aniesbaswedan @lulukhamidah kalaupun yang paling berpeluang itu bu risma bukan bu luluk,Mustaribeenreal,2,Luluk
@Mdy_Asmara1701 @lulukhamidah Kita lihat seberapa besar Anies Baswedan effect pada pilkada 2024 ini khususnya di DKJ (endorse mas Pram) dan Jatim (endorse bu Luluk). Tunggu 27 November 2024.,YogYas12914,0,Luluk
Di Jatim jugaa belio posting sama Bu Luluk wkwkwkw,mayziziii,1,Luluk
@NenkMonica @aniesbaswedan Bismillah lancar n Jadi Bu Luluk,pricahyo,2,Luluk
@lulukhamidah Ayo masyarakat Jatim saatnya memilih yang benar2 berpihak pada rakyat Jangan mau dikibuli lagi dengan bangsa dan serangan fajar yg menjerumuskan Pilih bu Luluk Hamidah,jokodok007,1,Luluk
Terima kasih Buk sudah follow back sy. Ayo rek follow Bu Luluk @lulukhamidah cagub JaTim yang smart dengan gaya komunikasinya yang khas tapi sat set. Semoga Allah kabulkan bisa terpilih menjadi Gubernur Jawa Timur 2024-2029 https://t.co/2qnbjJq2vO,justikanew,1,Luluk
@aniesbaswedan @lulukhamidah @DPP_PKB @cakimiNOW Ikhtiar bu luluk luar biasa berat memang buat jatim karena tahu khofifah jauh lebih di kenal..makanya menuju 2029 pa Anies focuske jatim dan jateng,PdAswar73287,1,Luluk
@Mdy_Asmara1701 @lulukhamidah Insyaallah Bu Luluk buat Jatim,kokomkomsari08,1,Luluk
@lulukhamidah Kami Mendukung bu Luluk jadi Gubernur Jatim !,Arieicad,1,Luluk
@lulukhamidah Amiinnn .. Saya besar di Malang - Blitar Saya KTP Jakarta mendukung bu Luluk. Semoga Allah ridhoi ikhtiarnya.,salwalunastone,0,Luluk
@lulukhamidah Sungguh kami sangat mendukung kebijakan anda Bu Luluk kami do akan dach semoga anda menjadi gubernur Jatim...Aamiin...,RahmanKary27256,1,Luluk
@Ter_Us_Ir @aniesbaswedan @lulukhamidah @DPP_PKB @cakimiNOW Daripada milih kopipah. Dari awal dah ngincer Bu Luluk cm blm matep aja. Sekarang siap grak.,Donalduck34233,1,Luluk
@Mdy_Asmara1701 @BosPurwa @lulukhamidah Luar biasa. Saya juga pendukung Bu Luluk.,ri91722809,1,Luluk
@lulukhamidah Mantap bu Luluk.Semoga ibu bisa memimpin Jatim 2024-2029 dan membawa menjadi propinsi yg sejahtera dan makmur,andiko_sw,1,Luluk
@lulukhamidah Bu luluk melihat debat mu Keren Berisi.. Menjalani misi pribadi untuk rakyat bukan pesanan kelompok... Salam dr Jakarta semoga menang,EdyPurniawan2,1,Luluk
@kokomkomsari08 @lulukhamidah Bu Luluk for Jatim gaskenlah Kami ada karna kalian (relawan) begitupun sebaliknya kami ada untuk kalian masyarakat Jawa timur. Bersama kita perjuangkan Jawa timur ke arah yg lebih baik.,MalimPanda,1,Luluk
@Dian_susahLogin @lulukhamidah Bersama wujudkan Jatim bersih dari tangan jahil koruptor. JIKA KAMI DI BERIKAN MANDAT UNTUK MEMIMPIN JAWA TIMUR. KAMI PASTIKAN TIDAK AKAN ADA LAGI GEDUNG GUBERNUR DI GELEDAH KPK DAN KADIS JADI TERSANGKA. Bu Luluk yes.,MalimPanda,2,Luluk
@CakD3pp @choymarkochoy @lulukhamidah @lukmanulkhakim @cakimiNOW @naaooollll @PramukhtikoS @Pemuja_Cinta01 @RikeSants @Yurissa_Samosir monggo caak deep....kita menangkan bu luluk SATU untuk jatim kita SATUkan JATIM,amira_suud,1,Luluk
Bismillah sy warga Jatim InsyaAllah pilih Bu Luluk.,HendraRidw21350,1,Luluk
@2ndonesia @Mdy_Asmara1701 Ya Allah Bu Luluk Bu Risma.. wes Jatim aku milih e wong iku tapiiiii elektabilitas e kene sing gede 02 kon kabeh kok yo doyan autopilot part 2,MASUKANGIN___,1,Luluk
@mazzini_gsp Padahal Bu Luluk secerdas itu.. Tp Khofifah - Emil memang msh pasangan calon yg efektif punya massa fanatik tersendiri,ferascorp,1,Luluk
Kalau melihat logo di publikasinya bukan PPI nya @Adiprayitno_20 sepertinya. Entah lembaga milik siapa ini Parameter Indonesia yg memenangkan Bu Luluk dlm surveinya.,ferrykoto,1,Luluk
@ferrykoto wkkw sy jg asli Mojoagung Jombng tp gk kenal bu luluk jg sbg fans bu Kop sy yakin bliau menang telak,DenJkw,1,Luluk
@EdiHermand @BosPurwa @aniesbaswedan @lulukhamidah Jatim menyala bersama Bu Luluk,MalimPanda,1,Luluk
@lulukhamidah @LexWu_13 Bu Luluk semoga bisa menang ya agar ada pemimpin yang baik di negeri ini Tetap Semangat doa kami sekeluarga untuk Kemenangan Bu Luluk,AidinAzmi,1,Luluk
@Mdy_Asmara1701 Pilihan saya tetap pada bu Risma-gus Hans mohon maaf klu saya tidak memilih ibu luluk.,gempolgrow25320,2,Luluk
@lulukhamidah Siap Bu Luluk...majukan Jatim tanpa OTT KPK.,nurulngalam1,1,Luluk
@Boediantar4 @lulukhamidah Semoga klo gak bu luluk bu risma yg jadi antara mereka pokoke,info_preloved,1,Luluk
@BosPurwa Bu Risma apa bu Luluk nih??? Binggung ege,ikawatibashiron,0,Luluk
@Mdy_Asmara1701 Barisan bu luluk,AmyNadaa31333,2,Luluk
Paham kan artinya apa? Paham dong Yuk ah buat warga Jatim menangkan bu Luluk ï¸ https://t.co/ZfasZWAoAz,Mdy_Asmara1701,1,Luluk
@marlina_idha @lulukhamidah Bravo bu luluk saya di bojonegoro pilih b.luluk,BLiliang,1,Luluk
@marlina_idha @lulukhamidah Kasian nih bu luluk bakal kalah di pilgub Jatim krn didatangi anies pendukungnya justru berpindah ke calon lain ngak percaya? Lihat saja nanti.,streetlawyers85,2,Luluk
Maunya Golput... Eeeh pak Anis sama Bu Luluk... Cuuslaaah pilih Bu Luluk.,hayati155345,1,Luluk
Pak Anies keren Bu Luluk yess,Ali_M_A_Siregar,1,Luluk
@marlina_idha @lulukhamidah Mantap Bu Luluk,Ali_M_A_Siregar,1,Luluk
@e100ss Ini orang underrated. Gas terus bu luluk,banghaaan,1,Luluk
@lulukhamidah InsyaAllah sdh fix dr awal pilih bu Luluk...,miavita_store,1,Luluk
@lulukhamidah Ya kalau ga bu Luluk ya bu risma selain itu ga perlu dibahas,ABlesseddd13233,1,Luluk
@lulukhamidah Jos gandos bu konco2 grup Madiun Surabaya Sidoarjo Gresik terutama karisidenan Madiun mau tak ajak nyoblos bu Luluk semoga terpilih jadi gub jatim Aamiin Ya Robbal'alamiin,KoboySelon022,1,Luluk
@BudiBukanIntel Gas bu luluk,MusandaFarid,1,Luluk
@lulukhamidah Mantafff pilihan yg cantik yg glowing masih muda.... Bu Luluk,irfanalfin452,1,Luluk
@Boediantar4 @lulukhamidah Emohh bu luluk mending bu Risma wae rekam jejak bagus top markotop,gempolgrow25320,1,Luluk
@lulukhamidah Mantab bu luluk..,LilyAzizah81,1,Luluk
@lulukhamidah Tetap pada pilihan awal bu Risma-gus Hans memiliki track record yg bersih selama menjadi pemimpin...mhn maaf ya bu luluk.,gempolgrow25320,2,Luluk
@lulukhamidah Kemarin sempet ragu antara Bu Luluk atau Bu Risma Hari ini Insya Allah saya coblos panjenengan Bu. Tetap waspada kawal sampai tuntas Bu!â€ï¸,rofe_saida,1,Luluk
@lulukhamidah Yuk laah.. Semoga Alloh memberikan kemenangan dengan jalan yang mudah ya Bu Luluk,Ali_M_A_Siregar,1,Luluk
@onasyma @BudiBukanIntel Bu Luluk itu dibuat untuk menangin Bu Risma.,XitlerinChina,1,Luluk
@Mdy_Asmara1701 Mantuuul Bu @lulukhamidah Srikandi Bermental Baja Pemimpin Perubahan Rakyat Jawa Timur agar menjadi Lebih Baik Sejahtera Adil Merata. In Syaa ALLAH pasti Pemenang PilGub JaTim. Menyala Bu Luluk https://t.co/dv0kr110I8,RKianSantang99,1,Luluk
Warga Jatim menangkan Bu Luluk dan Bu Risma Warga Jatim bisa memperbaiki Demokrasi. Dan memang sudah terbukti dengan Arek Suroboyo. https://t.co/OdGf0iPGDM,MustaamK90296,1,Luluk
Minggu lalu aku terpaksa ikut seminar demi presensi di kelas trs Bu Luluk adalah salah satu cagub yg hadir. Jawaban beliau sgtttt wow dan nyambung daripada dua cagub lainnya :D sependek pengamatanku dia concern bgt sama perempuan!! PILIH DIA PLS WARGA JATIM,epilogwz,1,Luluk
@lulukhamidah @AdindaZahrany07 Ayoooo warga jatim milih Bu Luluk Aku arek suroboyo rek,mojopahit_8,1,Luluk
@Arsad_KR @lulukhamidah @teguhs1 @BosPurwa Gak ada salahnya berusaha demi masa depan lebih baik Gasken cak Bu luluk untuk jatim,MalimPanda,1,Luluk
@BudiBukanIntel boong banget ini cukksurveinya Bu Khofifah tertinggi disusul Bu Risma lalu Bu Luluk,raisoldier35,2,Luluk
@Mdy_Asmara1701 @BosPurwa Semoga Bu Luluk menang. Aamiin,ri91722809,1,Luluk
@msaid_didu dukung bu luluk yg jauh dari endors kekuasaan. yeeesss,SugiyantoY7379,1,Luluk
@BosPurwa @PPAisyiyah @muhammadiyah Good pisan bu Luluk semoga sukses dan terus didukung semua Aisiyah.,JaPrist,1,Luluk
@AgusMagelangan 53% Risma 29% Luluk aslinya secara tokoh ga cocok dgn riwayat Bu Risma pas jadi menteri kemarin tapi visi misinya kok lebih cocok https://t.co/SixTpVgOuS,adikakak00,1,Luluk
@BosPurwa Dari suara nyanyi juga sepertinya bagus ni Bu luluk ini suaranya ngebas,MalimPanda,1,Luluk
@BosPurwa Yuk warga Jatim Bu Luluk aja,ukubadio,1,Luluk
@BosPurwa @PPAisyiyah @muhammadiyah ManTul Bu Luluk,RKianSantang99,1,Luluk
Bu Luluk bersama pengurus Aisyiyah ludrukan https://t.co/jBGpqRi6y0,Mdy_Asmara1701,0,Luluk
@BosPurwa @PPAisyiyah @muhammadiyah Bu Luluk,Putri96960977,0,Luluk
aslii ga sengaja nontonin debat jatim beberapa kali gagasan sm public speaking nya paling oke bu luluk ini. nilai plus suaranya juga bulet,cowboybebopp_,1,Luluk
tanpa a e a e loh.. tipsnya dong bu luluk wkwkk,astrophileppang,1,Luluk
Pilihannya antara bu risma atau bu luluk yang pasti tidak akan milih petahana â€ï¸,mollijomolli,0,Luluk
Semoga menyisakan Bu Risma Vs Bu Luluk untuk calon Cagug krn liat debat kemarin beliau berdua yg paling keren...intinya siapapun yg MIMPIN JATIM WAJIB ADA PERUBAHAN DLM BIROKRASI(di jajaran pemerintahnya),NurhadiSri,1,Luluk
kemaren ada pembicara di univku kayak stand up komedi gitu ngisi ice breaking. dia ngeroasting beliau dengan bilang bu luluk ini siapa kok berani beraninya nyalon padahal gapunya track record. singkatnya sih gitu tentu dengan nada ejekan biar kelihatan keren huek,asbunciao,2,Luluk
Udah liat debat pertamanya bu luluk ini public speaking ya beneran bagus banget tapi sayang elektabilitas beliau tertinggal jauh,kopijaemjams,1,Luluk
@BosPurwa My idol bu luluk,GirlssssZzzz,1,Luluk
@Mdy_Asmara1701 Kalau aku warga jatim pilih bu luluk,iklalgemin15456,1,Luluk
@BudiBukanIntel minggu kemarin melewati ngawi hingga madura gambar/baliho mbak Luluk hampir tidak ada. Bahkan di Surabaya dan Sidoarjo hanya ketemu 2-3 baliho saja full Bu Khofifah dan sesekali Bu Risma,prama_syara,2,Luluk
kalo emang menurut warga Bu Risma menurun performanya pasca walkot sekalian aja pilih Bu Luluk daripada autopilot,sukadukadaku,2,Luluk
yaAllah dikek i sg apik kyk bu risma ambek bu luluk malah meleh modelan ngunu,nayaawh,2,Luluk
@Starrynight_131 Maksudnya didukung NU palagi bu khofifah tuh Bu khofifah dikenal seluruh jatim (krn sdh oernah jd gub) bu Rizma kesayangan surabaya (pernah jd walikota sby) nah bu Luluk ini msh awam namanya.,emakhanbin,2,Luluk
@BosPurwa Bu Luluk emang keren banget. Tapi asli emang kualitas ibu2 calon di Jatim ini semua diatas rata2,Hani_Abdillah,1,Luluk
jujur dari sekian debat pilgub Jatim emg paling moncer wkwkwk. Apalagi Bu Luluk di debat ke 2 ini keren amay,terduduki,1,Luluk
Malam ini milik Khofifah Vs Luluk Bu Risma sering statemen antiklimaks,mochakino,1,Luluk
Debat Pilkada Jatim asyik Bu Luluk Hajar sana sini,Jelli_cent,1,Luluk
Bu risma dan bu luluk bingung nyari celah hantam bu Khofifah,PartyPolitica,2,Luluk
Ini Bu Luluk tabrak-tabrak masuk Bu Khofifah mulu wkwkwk,NodusPurkinje,2,Luluk
Bu Luluk memasak terus wkwkwk,hopekuki,0,Luluk
@arvendomh Bu luluk sangat bersemangat,ohmywaayy,1,Luluk
visi misinya bu luluk kenapa jadul bnget dahh waktu debat cagub jatim malem ini #KhofifahEmil2024 #JatimMajuBerprestasi #JatimGerbangBaruNusantara,KPancakarsa,2,Luluk
Damn Bu Luluk memasak...,thariqpane,0,Luluk
Pelan pelan bu luluk,munamukti,0,Luluk
@koganenohikari kok calon aja? berarti yakin bu luluk ga terpilih? wkwk,PrinceCharlesDK,2,Luluk
@koganenohikari kereenn Bu Luluk,fpoemsh,1,Luluk
Telat banget nonton debat pilgub jatim tapi kenapa mbak Luluk sama bu Rismabga jadi satu paslon aja. I mean ini berdua kombonya pas banget,dheobiw,1,Luluk
Gak pantes ancen lek gubernure Bu Luluk. Kepinteren,arvendomh,2,Luluk
bu luluk iki underrated cok wong sangar tibake,Give_Gift,1,Luluk
@luuutpi Aku bingung mau milih bu risma bu khofifah apa bu luluk yahhh?,Nanndaari,0,Luluk
@lulukhamidah Bissmillah bu luluk semoga Allah Swt Meridhoi panjenengan dados gubernur jatim,destyawana,1,Luluk
guys aku direply bu Luluk,koganenohikari,0,Luluk
Bu luluk sangar poooooolll,K_TFirdausi,1,Luluk
MANYALA BU LULUK paslon 01 utk jatim 1 Jatim Luman!,koganenohikari,1,Luluk
cagub jatim ini yg mantap khofifah terduga kasus korupsi kemensos dan so far jatim autopilot bu risma bagus pas mimpin surabaya but as kemensos berita yg sering di up kok blusukan aja y programnya kurang?? luluk so far a feminist on the people's house,PUJALEFIGHTER,2,Luluk
Bu luluk pas debat cagub bagus padahal....... knp ga pada nengok bu luluk yah,zz8zza,1,Luluk
nonton debat cagub jadi bingung milih siapa krn cewek2 hebat ku itu stunning semuaa apalagi public speakingnya bu luluk tapi rekam jejak keknya ttp menang bu risma (?),hi_berlian,0,Luluk
@erasmus70 @lulukhamidah Bu Luluk ini dari debat kemaren looks promising ide2nya relatable. Semoga warga Jatim bisa mempertimbangkan serius beliau.,tahu_tek_,1,Luluk
Semoga Bu Risma lek gangunu Bu Luluk seng ngusulno. Soale lek seng ngusulno Khofifah yakin gk bakal dilakoni Paling mungkin seh Bu Risma mengingat wonge seng keras. Sound Horeg seng kasarÂ² wonge cocok diadu karo Bu Risma. Dolly ae tuntas opomaneh sound horeg,SaintHaezer,1,Luluk
@Beritasatu menyala bu risma bu luluk pupupapa,adi_kupreet,1,Luluk
Sering liat jadi perwakilan PKB di tv dan emang skill komunikasi bu luluk tuh bagus,m4ybe_i,1,Luluk
Mantap Bu Luluk,SandityaFirman,1,Luluk
kemarin bobby nonton debat jatim trus kaget malah bu luluk yg runut. duh gimana ya bahkan gue belum nyentuh debat jakarta (tapi fafifunya lewat terus di twitter sih),alssskey,2,Luluk
@FaGtng Paling maknyusdeng waktu Bu Luluk respon yg masalah fasilitas beberapa penyakit spt stroke jantung dll,merahbela,1,Luluk
@sempakgojou Bu Luluk?,koganenohikari,0,Luluk
Bu Luluk ni bagus jabarin visi misinya time management oke data juga oke walopun belom tau latar belakang kiprah dia begimane Bu Risma bagus cuma waktu ke wasting buat jabarin konsep dasar nyampek time out,litdaengie_,1,Luluk
@BosPurwa aku sdh pasti pilih bu kaji luluk.cerdas.agresif,cadeer22,1,Luluk
@jawafess Betul semalam itu. Bahkan bu luluk keren jawaban2nya.,ParjoSumarno,1,Luluk
Aslii aku suka bgt sama cara bicara bu Luluk sayangnya ya aku yakin mayoritas masyarakat Jatim belom terlalu mengenal blio,helendebut,1,Luluk
Pemilihan Gubernur Jawa Timur 2024 kali ini benar-benar menarik perhatian! Tiga perempuan tangguh siap bertarung: - Khofifah Indar Parawansa - Tri Rismaharini dan - Luluk Nur Hamidah. Khofifah dan Risma dua mantan Menteri Sosial di era Jokowi kembali menunjukkan keberanian https://t.co/tHPajdg7VT,inilahdotcom,0,Luluk
Pasangan calon Gubernur dan Wakil Gubernur Jawa Timur Luluk Nur Hamidah dan Lukmanul Khakim resmi mendaftarkan diri di Komisi Pemilihan Umum (KPU) Jawa Timur Kamis malam (29/8/2024). Baca selengkapnya di: https://t.co/lAwxzFuQnK #pilkada #pilkada2024 #kpu #jawatimur #oktana https://t.co/cI5KOTdVyZ,oktanamedia,0,Luluk
Lawan Khofifah dan Risma di Pilgub Jatim 2024 Intip Karier Politik Luluk Nur Hamidah https://t.co/RZSti7ReKW #TempoCantika,tempodotco,0,Luluk
@FireBirdPHOENIK Luluk Nur Hamidah....luwih ayu,Togon70,1,Luluk
Khofifah Indar Parawansa Tri Rismaharini dan Luluk Nur Hamidah resmi mendaftarkan diri sebagai calon Gubernur Jawa Timur di Komisi Pemilihan Umum (KPU) Jawa Timur. Baca selengkapnya di: https://t.co/y4s6vBe6AP #pilkada #pilkada2024 #jawatimur #jawatimurhits #oktana https://t.co/FK3LOR5MSr,oktanamedia,0,Luluk
@FireBirdPHOENIK Luluk nur hamidah Iki sopo?,Alengk4tasek,0,Luluk
Tiga kandidat perempuan resmi bertarung di Pemilihan Gubernur (Pilgub) Jawa Timur yakni Khofifah Indar Parawansa Tri Rismaharini dan Luluk Nur Hamidah. Yang menarik ketiganya adalah calon gubernur bukan sekadar wakil gubernur.,pinterpolitik,0,Luluk
Siapakah Khofifah dan Luluk Nur Hamidah? https://t.co/IPtKQ4KQoo,erakinimedia,0,Luluk
Profil Luluk Nur Hamidah Alumni UIN Malang yang Vokal Memperjuangkan Nasib Perempuan Kini Bertarung di Pilgub Jatim https://t.co/YBtqmIuXYv,tugumalang_id,0,Luluk
Tiga tokoh perempuan Khofifah Indar Parawansa Tri Rismaharini dan Luluk Nur Hamidah resmi mendaftar ke Komisi Pemilihan Umum (KPU) Jatim dan akan bertarung di Pemilihan Kepala Daerah (Pilkada) Jawa TimurÂ 2024. https://t.co/OhvfS1NyE8,ANTARAJatim_,0,Luluk
Profil Pendidikan 3 Srikandi di Pilgub Jatim 2024 Khofifah Risma dan Luluk Nur Hamidah https://t.co/rpaoqsStkA,SINDOnews,0,Luluk
Berkas pendaftaran paslon Luluk Nur Hamidah-Lukmanul Khakim untuk maju di Pilgub Jatim 2024 dinyatakan lengkap oleh KPU. Via @detikjatim_ https://t.co/W2wSXITvB0,detikcom,0,Luluk
Membersamai Mbak Luluk Nur Hamidah dan Mas Lukmanul Khakim mendaftar sebagai Cagub dan Cawagub ke KPUD Jatim. Insyaalloh pasangan LUMAN mampu membawa Jawa Timur lebih makmur. https://t.co/tHuh0kaqQ7,cakimiNOW,0,Luluk
Luluk Nur Hamidah (Luluk) dan Lukmanul Khakim (Lukman) resmi mendaftar ke KPU hari ini! Diketahui Cak Imin turut mengantar Luluk dan Lukmanul dan menyampaikan sambutannya. Wah apa ya isi sambutannya? Cek video berikut #pikadajatim #pilkadajatim2024 #detikjatim https://t.co/SymEGsiir1,detikjatim_,0,Luluk
Pemilihan Kepala Daerah Jawa Timur (Pilkada Jatim) 2024 diikuti oleh tiga kandidat perempuan yaitu Khofifah Indar Parawansa-Emil Dardak Tri Rismaharini-Zahrul Azhar Asumta dan Luluk Nur Hamidah-Lukmanul Khakim. #PilkadaJatim #Pilkada2024 #Jatim https://t.co/q3Q1SRtaIo,kompascom,0,Luluk
Pilgub Jatim: Luluk Nur Hamidah Punya Harta Rp 6 1 M #newsupdate #update #news #text https://t.co/m4XBydBKDO,kumparan,0,Luluk
#TemanPemilih Komisi Pemilihan Umum Provinsi Jawa Timur (KPU Jatim) menerima pendaftaran Pasangan Calon Gubernur dan Wakil Gubernur Jatim 2024 Luluk Nur Hamidah-Lukmanul Khakim. https://t.co/igClzdBcCJ,KPU_JATIM,0,Luluk
Momen Cak Imin Antar Luluk Nur Hamidah dan Lukmanul Daftar Pilgub Jawa Timur: Muda Cerdas Bersih https://t.co/uUsmgcKHa4,KompasTV,0,Luluk
the regional election loud jatim pendaftaran jika pakai calon gubernur dan wakil gubernur jawa timur khofifah i.p dan emil dardak tri risma harini dan sahrul ashar asumta luluk Nur hamidah dan lukman nul khakim mulai 27 november 2024 #Pilkada2024 #Pilkadajatim https://t.co/3TiSxrbtVe,arifky87,0,Luluk
Pilih dan dukung Luluk Nur Hamidah bersih dan berintegritas! https://t.co/bWd3O49Rbx,albarmuges_,1,Luluk
Momen Luluk Nur Hamidah press conference seusai melakukan pendaftaran Pilgub Jatim 2024 di Gedung KPUD Jawa Timur KamisÂ (30/8)Â malam. Rec #BeritaElshinta https://t.co/uiP8okk5Bh,RadioElshinta,0,Luluk
Berikut profil Luluk Nur Hamidah penantang Khofifah di Pilgub Jawa Timur 2024. https://t.co/3FZuBy60xm,erakinimedia,0,Luluk
Masuknya Luluk Nur Hamidah menambah daftar srikandi yang akan berkontestasi di Pilkada Jatim sebelumnya sudah ada petahana Khofifah Indar Parawansa dan Menteri Sosial Tri Rismaharini seperti apa kans ketiganya? #BahasPerisitwa #Pilkada2024 #AdadiKompas https://t.co/OIeeAruJWQ,hariankompas,0,Luluk
Luluk Nur Hamidah bakal menghadapi Khofifah Indar Parawansa dan Tri Rismaharini pada Pilkada Jatim. Dia menegaskan tak main-main maju pilkada. https://t.co/HlmfKetvSy,kompascom,0,Luluk
Partai Kebangkitan Bangsa (PKB) memutuskan mengusung Luluk Nur Hamidah dan Lukmanul Khakim untuk maju memperebutkan kursi gubernur dan wakil gubernur di Pilgub Jawa Timur 2024. Ojol INI BENERAN #TangkapMulyono Bu Risma Yanti Mbappe Sule https://t.co/5aSNqzYDvb,CelahNews,0,Luluk
Diantar Para Kiai Luluk Nur Hamidah dan Lukmanul Hakim Daftar ke KPU Jatim https://t.co/GAsH0dvJLV #beritasatu #news #berita,Beritasatu,1,Luluk
